id,author,sha,last_modified,created_at,private,gated,disabled,downloads,likes,library_name,tags,pipeline_tag,mask_token,card_data,widget_data,model_index,config,transformers_info,siblings,spaces,safetensors,lastModified,cardData,transformersInfo,_id,modelId
facebook/mms-tts-tam,facebook,e9cf59dae34f0f51e3b1842876a658e4516f9fe4,2024-02-19 14:10:27+00:00,2023-09-01 10:44:07+00:00,False,False,,1500,6,transformers,"['transformers', 'pytorch', 'safetensors', 'vits', 'text-to-audio', 'mms', 'text-to-speech', 'arxiv:2305.13516', 'license:cc-by-nc-4.0', 'endpoints_compatible', 'has_space', 'region:us']",text-to-speech,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.json', size=None, blob_id=None, lfs=None)]",,,2024-02-19 14:10:27+00:00,,,64f1c077a8302f567bc5893d,facebook/mms-tts-tam
facebook/mms-tts-tha,facebook,fcecc37a91566f4a36ba6c6c8aa39830ff6daa9d,2023-09-01 11:19:24+00:00,2023-09-01 11:19:01+00:00,False,False,,119,6,transformers,"['transformers', 'pytorch', 'safetensors', 'vits', 'text-to-audio', 'mms', 'text-to-speech', 'arxiv:2305.13516', 'license:cc-by-nc-4.0', 'endpoints_compatible', 'has_space', 'region:us']",text-to-speech,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.json', size=None, blob_id=None, lfs=None)]",,,2023-09-01 11:19:24+00:00,,,64f1c8a5adb42f65344abf74,facebook/mms-tts-tha
facebook/mms-tts-rus,facebook,a6f0f76c028c49175f42074ee79bd3e17ee1dd47,2023-09-01 13:12:37+00:00,2023-09-01 13:12:20+00:00,False,False,,1442,6,transformers,"['transformers', 'pytorch', 'safetensors', 'vits', 'text-to-audio', 'mms', 'text-to-speech', 'arxiv:2305.13516', 'license:cc-by-nc-4.0', 'endpoints_compatible', 'has_space', 'region:us']",text-to-speech,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.json', size=None, blob_id=None, lfs=None)]",,,2023-09-01 13:12:37+00:00,,,64f1e33489d7fd760dfc4eac,facebook/mms-tts-rus
facebook/mms-tts-deu,facebook,5cbe521869fcf9da4b2b3e85d7810e3005a121dc,2023-09-01 10:25:29+00:00,2023-09-01 10:25:13+00:00,False,False,,34217,5,transformers,"['transformers', 'pytorch', 'safetensors', 'vits', 'text-to-audio', 'mms', 'text-to-speech', 'arxiv:2305.13516', 'license:cc-by-nc-4.0', 'endpoints_compatible', 'has_space', 'region:us']",text-to-speech,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.json', size=None, blob_id=None, lfs=None)]",,,2023-09-01 10:25:29+00:00,,,64f1bc09fae3dbc3ab579b30,facebook/mms-tts-deu
facebook/mms-tts-swh,facebook,c66a113bf598cd86fe1dfd3c0b5b56d4caa4e6f5,2023-09-01 10:32:41+00:00,2023-09-01 10:32:18+00:00,False,False,,359,5,transformers,"['transformers', 'pytorch', 'safetensors', 'vits', 'text-to-audio', 'mms', 'text-to-speech', 'arxiv:2305.13516', 'license:cc-by-nc-4.0', 'endpoints_compatible', 'region:us']",text-to-speech,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.json', size=None, blob_id=None, lfs=None)]",,,2023-09-01 10:32:41+00:00,,,64f1bdb25b8a6a5d39d5941b,facebook/mms-tts-swh
facebook/mms-tts-tel,facebook,dea6807154acc01918581982dcd40a116882a14d,2023-09-01 11:06:48+00:00,2023-09-01 11:06:27+00:00,False,False,,814,5,transformers,"['transformers', 'pytorch', 'safetensors', 'vits', 'text-to-audio', 'mms', 'text-to-speech', 'arxiv:2305.13516', 'license:cc-by-nc-4.0', 'endpoints_compatible', 'has_space', 'region:us']",text-to-speech,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.json', size=None, blob_id=None, lfs=None)]",,,2023-09-01 11:06:48+00:00,,,64f1c5b3971a0f364e6fe87e,facebook/mms-tts-tel
facebook/mms-tts-yor,facebook,d359e06b481cb5402e2e4215475b90c07a3f12e2,2023-09-01 13:13:57+00:00,2023-09-01 13:13:40+00:00,False,False,,499,5,transformers,"['transformers', 'pytorch', 'safetensors', 'vits', 'text-to-audio', 'mms', 'text-to-speech', 'arxiv:2305.13516', 'license:cc-by-nc-4.0', 'endpoints_compatible', 'has_space', 'region:us']",text-to-speech,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.json', size=None, blob_id=None, lfs=None)]",,,2023-09-01 13:13:57+00:00,,,64f1e3846abac5b585245e60,facebook/mms-tts-yor
Matthijs/mms-tts-eng,Matthijs,55f109774a823f29e38e9d9fa555c1e914323c17,2023-06-29 09:24:49+00:00,2023-06-22 14:46:49+00:00,False,False,,1047,4,transformers,"['transformers', 'pytorch', 'vits', 'text-to-audio', 'endpoints_compatible', 'region:us']",text-to-audio,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.json', size=None, blob_id=None, lfs=None)]",,,2023-06-29 09:24:49+00:00,,,64945ed9b5fe399205d17eba,Matthijs/mms-tts-eng
facebook/mms-tts-por,facebook,7908d3953d285b6da2582b5105448b6e56e70e82,2023-09-01 10:11:51+00:00,2023-09-01 10:11:35+00:00,False,False,,345,4,transformers,"['transformers', 'pytorch', 'safetensors', 'vits', 'text-to-audio', 'mms', 'text-to-speech', 'arxiv:2305.13516', 'license:cc-by-nc-4.0', 'endpoints_compatible', 'has_space', 'region:us']",text-to-speech,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.json', size=None, blob_id=None, lfs=None)]",,,2023-09-01 10:11:51+00:00,,,64f1b8d76abac5b5851e3850,facebook/mms-tts-por
facebook/mms-tts-uig-script_arabic,facebook,841e7f1ecaf58844f45c9025ba0e05c241781923,2023-09-01 10:15:09+00:00,2023-09-01 10:14:47+00:00,False,False,,160,4,transformers,"['transformers', 'pytorch', 'safetensors', 'vits', 'text-to-audio', 'mms', 'text-to-speech', 'arxiv:2305.13516', 'license:cc-by-nc-4.0', 'endpoints_compatible', 'region:us']",text-to-speech,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.json', size=None, blob_id=None, lfs=None)]",,,2023-09-01 10:15:09+00:00,,,64f1b997395af1a0b243cb61,facebook/mms-tts-uig-script_arabic
openai/whisper-large-v3,openai,1ecca609f9a5ae2cd97a576a9725bc714c022a93,2024-02-08 10:36:51+00:00,2023-11-07 18:41:14+00:00,False,False,,3179987,2479,transformers,"['transformers', 'pytorch', 'jax', 'safetensors', 'whisper', 'automatic-speech-recognition', 'audio', 'hf-asr-leaderboard', 'en', 'zh', 'de', 'es', 'ru', 'ko', 'fr', 'ja', 'pt', 'tr', 'pl', 'ca', 'nl', 'ar', 'sv', 'it', 'id', 'hi', 'fi', 'vi', 'he', 'uk', 'el', 'ms', 'cs', 'ro', 'da', 'hu', 'ta', 'no', 'th', 'ur', 'hr', 'bg', 'lt', 'la', 'mi', 'ml', 'cy', 'sk', 'te', 'fa', 'lv', 'bn', 'sr', 'az', 'sl', 'kn', 'et', 'mk', 'br', 'eu', 'is', 'hy', 'ne', 'mn', 'bs', 'kk', 'sq', 'sw', 'gl', 'mr', 'pa', 'si', 'km', 'sn', 'yo', 'so', 'af', 'oc', 'ka', 'be', 'tg', 'sd', 'gu', 'am', 'yi', 'lo', 'uz', 'fo', 'ht', 'ps', 'tk', 'nn', 'mt', 'sa', 'lb', 'my', 'bo', 'tl', 'mg', 'as', 'tt', 'haw', 'ln', 'ha', 'ba', 'jw', 'su', 'arxiv:2212.04356', 'arxiv:2311.00430', 'license:apache-2.0', 'endpoints_compatible', 'has_space', 'region:us']",automatic-speech-recognition,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='added_tokens.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='flax_model.msgpack', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='generation_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='merges.txt', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.fp32-00001-of-00002.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.fp32-00002-of-00002.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors.index.fp32.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='normalizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='preprocessor_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin.index.fp32.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.fp32-00001-of-00002.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.fp32-00002-of-00002.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.json', size=None, blob_id=None, lfs=None)]",,,2024-02-08 10:36:51+00:00,,,654a84cadff2f49007ce6c37,openai/whisper-large-v3
